MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
0.23529,0.75,0.15068,0.04725,1.0,1.0,0.33333,0.33333,1.0,0.0,0.0,0.58333,0.5,0.66667,1.0,0.85714,0.66667,0.5,0.0,0.0,0.8,0.28571,0.78571,0.8,0.25,0.0,0.66667,1.0,1.0,0.75,0.75,0.75,0.83333,0.0,0.83333,0.0,0.31164,0.11915,1.0,1.0,1.0,1.0,0.08241,0.35254,0.0,0.19562,0.0,0.0,0.66667,0.5,0.375,0.33333,0.66667,0.45455,1.0,0.33333,0.8,0.83333,0.0,1.0,0.5,0.28209,0.6,1.0,1.0,0.11669,0.04388,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.54545,0.25,1.0,1.0,0.0,0.0,0.0
0.23529,0.75,0.16438,0.0464,1.0,1.0,0.33333,0.33333,1.0,0.0,0.0,0.5,0.5,0.66667,1.0,0.85714,0.66667,0.5,0.11765,0.13333,0.2,0.28571,0.78571,0.8,0.25,0.0,0.66667,1.0,1.0,0.75,0.75,0.25,1.0,0.12314,0.83333,0.0,0.1083,0.15516,1.0,1.0,1.0,1.0,0.19676,0.43002,0.0,0.32129,0.33333,0.0,0.66667,0.5,0.375,0.33333,0.66667,0.45455,1.0,0.66667,0.4,0.83333,0.14953,0.66667,0.5,0.32652,0.6,1.0,1.0,0.0,0.23766,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.36364,1.0,0.5,0.8,1.0,0.0,0.0
0.0,0.75,0.21575,0.06926,1.0,1.0,0.0,0.33333,1.0,0.5,0.0,0.16667,0.5,0.66667,1.0,0.71429,0.55556,0.75,0.41912,0.1,0.2,0.28571,0.42857,0.53333,0.25,0.0,0.33333,1.0,0.4,0.5,1.0,0.75,0.66667,0.08451,0.83333,0.0,0.31036,0.19673,1.0,0.5,1.0,1.0,0.41343,0.0,0.0,0.33051,0.33333,0.0,0.66667,0.0,0.5,0.33333,0.66667,0.36364,1.0,0.33333,0.8,0.83333,0.53271,0.33333,0.5,0.40621,0.6,1.0,1.0,0.0,0.05302,0.07065,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.45455,0.25,0.5,0.8,0.0,0.0,0.0
0.23529,0.75,0.16438,0.07479,1.0,1.0,0.33333,0.33333,1.0,1.0,0.0,0.25,0.125,0.66667,1.0,0.85714,0.55556,0.875,0.25,0.08333,0.2,0.28571,0.57143,0.66667,0.5,0.18062,0.66667,1.0,0.4,0.5,0.75,0.25,1.0,0.09444,0.83333,0.0,0.08219,0.11866,1.0,1.0,1.0,1.0,0.08171,0.36513,0.0,0.20004,0.0,0.0,0.66667,0.5,0.375,0.33333,0.66667,0.27273,1.0,0.0,0.2,0.83333,0.31776,0.66667,0.5,0.33498,0.6,1.0,1.0,0.0,0.08044,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.18182,1.0,0.5,0.8,1.0,0.0,0.0
0.17647,0.25,0.09932,0.0449,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.125,0.5,0.66667,1.0,0.28571,0.44444,0.5,0.44118,0.11667,0.2,0.28571,0.35714,0.26667,0.25,0.0,0.33333,1.0,0.4,0.5,0.75,0.25,0.33333,0.05953,0.66667,0.02782,0.12628,0.10998,1.0,0.5,1.0,1.0,0.16204,0.10315,0.0,0.16276,0.33333,0.0,0.33333,0.0,0.25,0.33333,0.33333,0.27273,0.5,0.0,0.2,0.33333,0.56075,0.33333,0.25,0.16925,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.5,0.5,0.8,0.0,0.0,0.0
0.82353,1.0,0.01027,0.00526,1.0,0.5,0.0,0.33333,1.0,0.0,0.0,0.79167,0.5,0.66667,0.5,0.85714,0.66667,0.5,0.06618,0.13333,0.2,0.28571,0.28571,0.33333,0.5,0.1325,0.66667,1.0,1.0,0.75,0.75,0.25,0.33333,0.09036,0.83333,0.0,0.03853,0.0982,1.0,1.0,1.0,1.0,0.05833,0.30412,0.0,0.15642,0.33333,0.0,0.66667,0.5,0.25,0.33333,0.66667,0.09091,1.0,0.0,0.2,0.33333,0.08411,0.33333,0.5,0.32581,0.6,1.0,1.0,0.0,0.08775,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.18182,0.5,0.5,0.8,0.0,0.0,0.0
0.23529,0.75,0.16438,0.0385,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.41667,0.875,0.66667,1.0,0.85714,0.44444,0.5,0.33088,0.75,0.2,0.28571,0.78571,0.8,0.5,0.18,0.33333,1.0,0.4,0.5,0.75,0.25,0.66667,0.09568,0.83333,0.0,0.1387,0.14141,1.0,0.5,1.0,1.0,0.11667,0.45327,0.0,0.26403,0.0,0.0,0.66667,0.0,0.5,0.33333,0.33333,0.45455,1.0,0.33333,0.6,0.83333,0.42056,0.66667,0.25,0.18618,0.6,1.0,1.0,0.0,0.30713,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.54545,0.25,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.26712,0.03547,1.0,1.0,0.33333,0.33333,1.0,0.0,0.0,0.25,0.5,0.66667,1.0,0.71429,0.44444,0.5,0.30147,0.68333,0.2,0.28571,0.78571,0.8,0.25,0.0,0.33333,1.0,0.4,0.5,0.75,0.25,0.16667,0.03189,0.33333,0.25373,0.14555,0.14632,1.0,0.5,1.0,1.0,0.12083,0.0,0.0,0.08762,0.0,0.0,0.33333,0.0,0.375,0.33333,0.33333,0.18182,1.0,0.0,0.2,0.33333,0.38318,0.66667,0.25,0.2708,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.36364,0.25,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.16438,0.05215,1.0,1.0,0.33333,0.33333,1.0,0.0,0.5,0.45833,0.5,0.66667,1.0,0.71429,0.55556,0.5,0.23529,0.53333,0.2,0.28571,0.64286,0.93333,0.25,0.0,0.33333,1.0,1.0,0.5,0.75,1.0,0.66667,0.27764,0.83333,0.0,0.0,0.25646,1.0,0.5,1.0,1.0,0.27662,0.0,0.0,0.21695,0.33333,0.0,0.66667,0.0,0.25,0.33333,0.66667,0.18182,1.0,0.66667,0.6,0.83333,0.29907,0.66667,0.5,0.50353,0.6,1.0,1.0,0.30805,0.0585,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.36364,0.75,0.5,0.8,1.0,0.0,0.0
0.23529,0.75,0.16438,0.08241,1.0,1.0,1.0,0.33333,1.0,0.5,0.0,0.58333,0.25,0.66667,1.0,0.85714,0.44444,0.625,0.42647,0.93333,0.2,0.28571,0.64286,0.66667,0.25,0.0,0.33333,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.0,1.0,0.27199,0.34867,0.09266,0.36164,0.0,0.0,0.66667,0.0,0.25,0.33333,0.33333,0.36364,1.0,0.33333,0.6,0.83333,0.25234,0.33333,0.5,0.47391,0.6,1.0,0.5,0.14002,0.26325,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.36364,0.0,0.5,0.8,1.0,0.0,0.0
0.58824,0.75,0.07534,0.01049,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.625,0.5,0.66667,0.75,0.71429,0.66667,0.5,0.00735,0.01667,0.2,0.28571,0.78571,0.8,0.5,0.09062,0.66667,1.0,1.0,0.75,0.75,1.0,1.0,0.00283,0.83333,0.0,0.5762,0.22291,1.0,1.0,1.0,1.0,0.2625,0.0,0.0,0.20523,0.0,0.0,0.66667,0.0,0.25,0.33333,0.66667,0.27273,1.0,0.33333,0.8,0.83333,0.00935,1.0,0.5,0.3103,0.6,1.0,1.0,0.16569,0.03656,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.27273,0.0,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.16438,0.11925,1.0,1.0,1.0,0.33333,1.0,1.0,0.0,0.54167,0.875,0.66667,1.0,0.71429,0.66667,0.75,0.27941,0.05,0.8,0.28571,0.71429,0.6,0.25,0.0,0.33333,1.0,0.4,0.5,0.75,0.25,0.33333,0.05262,0.5,0.04613,0.51498,0.25663,1.0,0.5,1.0,1.0,0.41296,0.0,0.0,0.33013,0.0,0.0,0.66667,0.0,0.375,0.33333,0.33333,0.54545,1.0,0.33333,0.8,0.83333,0.35514,0.66667,0.5,0.35825,0.8,1.0,1.0,0.0,0.14625,0.0,0.71253,0.0,0.0,0.0,1.0,0.75,0.0,0.45455,0.0,0.5,0.8,1.0,0.0,0.0
0.0,0.75,0.30479,0.07913,1.0,1.0,0.0,0.33333,1.0,0.5,0.0,0.95833,0.5,0.66667,1.0,0.71429,0.77778,0.5,0.00735,0.01667,0.8,0.28571,0.78571,0.8,0.5,0.23438,0.66667,1.0,1.0,0.75,0.75,0.75,0.83333,0.0,0.83333,0.0,0.82834,0.31669,1.0,0.75,1.0,1.0,0.3706,0.0,0.0,0.29497,0.0,0.0,0.66667,0.0,0.375,0.33333,0.66667,0.54545,1.0,0.33333,0.8,0.83333,0.00935,1.0,0.75,0.63117,0.6,1.0,1.0,0.36756,0.08227,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.54545,0.25,1.0,1.0,0.0,0.0,0.0
0.0,0.75,0.16781,0.04796,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.66667,0.5,0.66667,1.0,0.71429,0.55556,0.5,0.02206,0.05,0.2,0.28571,0.78571,0.8,0.5,0.075,0.66667,1.0,1.0,0.75,0.75,0.75,1.0,0.06024,0.83333,0.0,0.57449,0.27529,1.0,1.0,1.0,1.0,0.30741,0.0,0.0,0.24251,0.33333,0.0,0.66667,0.0,0.375,0.33333,0.66667,0.36364,1.0,0.0,0.2,0.83333,0.02804,0.66667,0.5,0.38364,0.6,1.0,1.0,0.22404,0.04205,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.36364,0.0,0.5,0.8,0.0,0.0,0.0
0.29412,0.25,0.13356,0.05081,1.0,0.0,0.0,0.33333,1.0,0.0,0.0,0.20833,0.5,0.66667,1.0,0.85714,0.66667,0.75,0.59559,0.26667,0.2,0.28571,0.35714,0.26667,0.25,0.0,0.33333,1.0,0.2,0.5,1.0,0.25,0.5,0.00283,0.83333,0.0,0.30479,0.11915,1.0,1.0,1.0,1.0,0.10648,0.39177,0.0,0.23117,0.0,0.5,0.33333,0.5,0.375,0.33333,1.0,0.27273,1.0,0.33333,0.8,0.33333,0.75701,0.33333,0.5,0.38505,0.4,1.0,1.0,0.0,0.0,0.42391,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.63636,0.0,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.16438,0.08252,1.0,1.0,1.0,0.33333,1.0,1.0,0.0,0.66667,0.5,0.66667,1.0,0.71429,0.77778,0.5,0.03676,0.06667,0.8,0.28571,0.78571,0.8,0.5,0.11125,0.66667,1.0,1.0,0.75,0.75,1.0,0.83333,0.0,0.83333,0.0,0.75043,0.28691,1.0,1.0,1.0,1.0,0.32755,0.0,0.0,0.25922,0.0,0.0,0.66667,0.0,0.375,0.33333,0.66667,0.36364,1.0,0.33333,0.6,0.83333,0.04673,0.66667,0.75,0.5275,0.6,1.0,1.0,0.23104,0.27422,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.63636,0.0,0.5,0.8,1.0,0.0,0.0
0.0,0.75,0.15753,0.04577,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.16667,0.25,0.66667,1.0,0.71429,0.33333,0.5,0.44118,0.1,0.2,0.28571,0.78571,0.8,0.25,0.0,0.33333,1.0,0.4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.17454,0.0,0.0,0.13221,0.0,0.0,0.66667,0.0,0.25,0.33333,0.66667,0.18182,1.0,0.0,0.2,0.33333,0.06542,1.0,0.5,0.36671,0.6,1.0,0.0,0.0,0.1755,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.36364,0.75,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.37329,0.06218,1.0,1.0,0.33333,0.33333,1.0,0.5,0.0,0.875,0.5,0.66667,1.0,0.71429,0.55556,0.5,0.15441,0.35,0.2,0.28571,0.57143,0.6,0.25,0.0,0.33333,1.0,0.4,0.75,0.75,0.5,1.0,0.17807,0.83333,0.0,0.16567,0.22782,1.0,0.5,1.0,1.0,0.24074,0.0,0.0,0.18716,0.33333,0.0,0.66667,0.0,0.375,0.33333,0.66667,0.27273,1.0,0.33333,0.6,0.83333,0.19626,0.33333,0.5,0.40621,0.6,1.0,1.0,0.0,0.0,0.30616,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.18182,0.75,0.5,0.8,0.0,0.0,0.0
0.32353,0.75,0.2774,0.08915,1.0,1.0,0.0,0.33333,1.0,0.5,0.0,0.33333,0.5,0.66667,1.0,1.0,0.66667,0.25,0.65441,0.65,0.2,0.28571,0.35714,0.66667,0.25,0.0,0.33333,1.0,0.2,0.5,0.75,0.25,1.0,0.09266,0.83333,0.0,0.12885,0.13486,1.0,1.0,1.0,1.0,0.3044,0.48329,0.69406,0.50807,0.33333,0.0,0.66667,0.5,0.625,0.33333,0.33333,0.81818,1.0,0.66667,0.6,0.66667,0.36449,1.0,0.5,0.47391,0.6,1.0,1.0,0.15869,0.11517,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.63636,0.75,0.5,0.8,0.0,0.0,0.0
0.17647,0.75,0.19178,0.05195,1.0,1.0,0.33333,0.0,1.0,0.0,0.0,0.41667,0.5,0.66667,1.0,0.28571,0.55556,0.75,0.32353,0.41667,0.2,0.28571,0.35714,0.26667,0.25,0.0,0.33333,1.0,0.4,0.5,0.75,0.25,0.16667,0.10631,0.83333,0.0,0.13356,0.14926,1.0,0.5,1.0,1.0,0.16505,0.31429,0.0,0.24904,0.0,0.0,0.33333,0.5,0.375,0.33333,0.66667,0.36364,1.0,0.33333,0.8,0.83333,0.41121,0.66667,0.5,0.3103,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.26667,0.0,0.0,0.75,0.75,0.0,0.45455,0.0,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.16781,0.04775,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.41667,0.5,0.66667,1.0,0.71429,0.55556,0.625,0.36765,0.83333,0.8,0.28571,0.35714,0.26667,0.25,0.0,0.33333,1.0,0.4,0.5,0.75,0.25,0.16667,0.10843,0.83333,0.0,0.10788,0.14141,1.0,1.0,1.0,1.0,0.11389,0.0,0.0,0.08186,0.0,0.0,0.33333,0.0,0.25,0.33333,0.33333,0.18182,1.0,0.0,0.2,0.33333,0.00935,0.33333,0.25,0.21157,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.02903,0.81818,0.75,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.16096,0.29977,1.0,1.0,0.33333,0.66667,1.0,0.0,0.0,0.83333,0.5,0.66667,1.0,0.71429,0.88889,0.5,0.18382,0.31667,0.2,1.0,0.42857,0.53333,0.25,0.0,0.66667,1.0,0.4,1.0,0.75,1.0,1.0,0.32069,0.83333,0.0,0.0137,0.30147,1.0,0.75,1.0,1.0,0.34028,0.0,0.0,0.26979,0.66667,0.0,0.0,0.5,0.0,0.33333,0.66667,0.18182,1.0,0.33333,0.8,0.83333,0.23364,1.0,0.75,0.63047,0.6,1.0,1.0,1.0,0.13163,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.90909,0.0,0.5,0.8,0.0,0.0,0.0
0.17647,0.25,0.13356,0.05595,1.0,0.0,0.0,0.33333,1.0,0.5,0.0,0.20833,0.5,0.66667,1.0,0.28571,0.55556,0.75,0.64706,0.96667,0.2,0.28571,0.71429,0.26667,0.25,0.0,0.66667,0.66667,0.2,0.75,0.75,0.25,0.5,0.08735,0.83333,0.0,0.43536,0.24714,0.8,1.0,1.0,1.0,0.28056,0.58499,0.0,0.45234,0.0,0.0,0.66667,0.0,0.625,0.33333,0.33333,0.45455,0.83333,0.66667,0.6,0.33333,0.82243,0.33333,0.5,0.36671,0.4,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.25,0.07419,0.45455,0.5,0.5,0.8,0.0,0.0,0.0
0.23529,0.75,0.16438,0.04943,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.66667,0.5,0.66667,1.0,0.85714,0.77778,0.5,0.03676,0.08333,0.2,0.28571,0.78571,0.8,0.5,0.09312,0.66667,1.0,1.0,0.75,0.75,0.25,0.83333,0.0,0.83333,0.0,0.54966,0.21015,1.0,1.0,1.0,1.0,0.21111,0.42857,0.0,0.33263,0.0,0.0,0.66667,0.5,0.375,0.33333,0.66667,0.36364,1.0,0.33333,0.8,0.83333,0.04673,0.66667,0.5,0.45628,0.6,1.0,1.0,0.22404,0.15905,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.63636,0.25,0.5,0.8,1.0,0.0,0.0
0.0,0.75,0.20205,0.04591,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.41667,0.5,0.66667,1.0,0.71429,0.55556,0.625,0.30882,0.7,0.8,0.28571,0.57143,0.6,0.5,0.26562,0.33333,1.0,0.4,0.5,0.75,0.25,0.33333,0.09798,0.83333,0.0,0.2988,0.20475,1.0,0.5,1.0,1.0,0.20347,0.0,0.0,0.15623,0.33333,0.0,0.33333,0.0,0.375,0.33333,0.33333,0.27273,1.0,0.66667,0.8,0.83333,0.39252,0.66667,0.25,0.32511,0.6,1.0,1.0,0.0,0.21207,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.04516,0.18182,0.0,0.5,0.8,0.0,0.0,0.0
0.23529,0.75,0.16438,0.03778,1.0,1.0,0.33333,0.33333,1.0,1.0,0.0,0.41667,0.5,0.66667,1.0,0.85714,0.66667,1.0,0.25735,0.05,0.2,0.28571,0.57143,0.6,0.5,0.08625,0.33333,1.0,0.4,0.5,0.75,0.25,0.66667,0.11091,0.83333,0.0,0.04238,0.11866,1.0,0.75,1.0,1.0,0.08171,0.36513,0.0,0.20004,0.33333,0.0,0.33333,0.5,0.5,0.33333,0.66667,0.36364,1.0,0.0,0.2,0.83333,0.3271,1.0,0.5,0.34133,0.6,1.0,1.0,0.0,0.0585,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.45455,0.25,0.5,0.8,1.0,0.0,0.0
0.05882,0.25,0.09932,0.0457,1.0,0.0,0.0,0.33333,1.0,0.0,0.0,0.04167,0.5,0.66667,1.0,0.71429,0.33333,0.625,0.51471,0.93333,0.2,0.28571,0.35714,0.26667,0.25,0.0,0.33333,1.0,0.2,0.5,0.75,0.25,0.66667,0.0505,0.83333,0.0,0.2851,0.15565,1.0,1.0,0.0,1.0,0.13403,0.0,0.0,0.09858,0.0,0.0,0.33333,0.0,0.25,0.33333,0.33333,0.27273,1.0,0.0,0.2,0.33333,0.65421,0.33333,0.25,0.23061,0.6,1.0,1.0,0.0,0.05119,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.27273,0.0,0.5,0.2,0.0,0.0,0.0
0.0,0.75,0.13356,0.03244,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.45833,0.5,0.66667,1.0,0.71429,0.44444,1.0,0.19118,0.0,0.2,0.28571,0.78571,0.8,0.25,0.0,0.66667,0.66667,0.4,0.5,0.75,0.25,0.66667,0.11357,0.83333,0.0,0.07491,0.13355,1.0,1.0,1.0,1.0,0.10278,0.0,0.0,0.07264,0.0,0.5,0.33333,0.0,0.375,0.33333,0.66667,0.18182,1.0,0.33333,1.0,0.83333,0.24299,0.33333,0.25,0.18618,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.81818,0.5,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.16096,0.046,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.66667,0.5,0.66667,1.0,0.71429,0.66667,0.5,0.02206,0.05,0.2,0.28571,0.78571,0.8,1.0,0.1125,0.66667,1.0,1.0,0.75,0.75,0.25,1.0,0.23636,0.83333,0.0,0.11558,0.26252,1.0,1.0,1.0,1.0,0.28519,0.0,0.0,0.22406,0.33333,0.0,0.66667,0.5,0.375,0.33333,0.66667,0.45455,1.0,0.33333,0.8,0.83333,0.02804,0.66667,0.5,0.46544,0.6,1.0,1.0,0.14352,0.2011,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.18182,0.75,0.5,0.2,0.0,0.0,0.0
0.23529,0.75,0.12671,0.05847,1.0,1.0,0.33333,0.33333,1.0,0.0,0.0,0.58333,0.375,0.66667,1.0,0.85714,0.55556,0.5,0.04412,0.1,0.2,0.28571,0.78571,0.8,0.25,0.0,0.33333,1.0,1.0,0.75,0.75,0.25,1.0,0.13926,0.83333,0.0,0.07406,0.15696,1.0,1.0,1.0,1.0,0.13588,0.34479,0.0,0.23693,0.33333,0.0,0.66667,0.5,0.375,0.33333,0.33333,0.36364,1.0,0.33333,0.6,0.83333,0.05607,1.0,0.5,0.33286,0.6,1.0,1.0,0.0,0.06947,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.09091,0.0,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.18493,0.05377,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.79167,0.5,0.66667,1.0,0.71429,0.77778,0.5,0.02206,0.03333,0.2,0.28571,0.78571,0.8,1.0,0.11625,0.66667,1.0,1.0,1.0,0.75,0.75,1.0,0.24256,0.83333,0.0,0.1357,0.27594,1.0,1.0,1.0,1.0,0.30602,0.0,0.0,0.24135,0.33333,0.0,0.66667,0.0,0.375,0.33333,0.66667,0.36364,1.0,0.33333,0.8,0.83333,0.02804,0.66667,0.5,0.44852,0.6,1.0,1.0,0.29755,0.1042,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.63636,0.25,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.13699,0.04066,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.25,0.25,0.66667,1.0,0.71429,0.33333,0.5,0.33824,0.76667,0.2,0.28571,0.78571,0.8,0.0,0.12,0.33333,0.33333,0.4,0.5,0.75,0.5,0.16667,0.15999,0.83333,0.0,0.05394,0.16841,1.0,0.75,1.0,1.0,0.15208,0.0,0.0,0.11357,0.33333,0.0,0.33333,0.0,0.375,0.33333,0.33333,0.18182,1.0,0.0,0.2,0.83333,0.42991,0.33333,0.25,0.18406,0.6,1.0,1.0,0.07468,0.0,0.07065,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.27273,0.25,0.5,0.8,0.0,0.0,0.0
0.17647,0.75,0.12329,0.03831,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.70833,0.5,0.66667,1.0,0.28571,0.55556,0.625,0.59559,0.98333,0.2,0.28571,0.71429,0.46667,0.25,0.0,0.33333,1.0,0.2,0.5,0.75,0.25,0.83333,0.0,0.83333,0.0,0.38356,0.14664,1.0,0.75,1.0,1.0,0.18519,0.35884,0.0,0.28344,0.0,0.0,0.33333,0.5,0.375,0.33333,0.33333,0.54545,1.0,0.33333,0.6,0.33333,0.74766,0.33333,0.5,0.24118,0.4,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.18182,0.75,0.5,0.8,0.0,0.0,0.0
0.0,0.75,0.17123,0.04854,1.0,1.0,0.0,0.33333,1.0,0.5,0.0,0.41667,0.25,0.66667,1.0,0.71429,0.44444,0.875,0.30147,0.13333,0.8,0.28571,0.28571,0.33333,0.5,0.10375,0.33333,1.0,0.4,0.5,0.75,0.5,1.0,0.11712,0.83333,0.0,0.0869,0.14141,1.0,0.75,1.0,1.0,0.19167,0.0,0.0,0.14643,0.33333,0.0,0.33333,0.5,0.125,0.33333,0.66667,0.27273,1.0,0.0,0.2,0.33333,0.27103,0.33333,0.5,0.62341,0.6,1.0,1.0,0.0,0.117,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.81818,0.0,0.5,0.8,0.0,0.0,0.0
0.23529,0.75,0.50342,0.13441,1.0,1.0,0.66667,1.0,1.0,1.0,0.0,0.58333,0.5,0.66667,1.0,0.85714,0.66667,0.5,0.0,0.0,0.2,0.28571,0.78571,0.8,0.25,0.0,0.66667,1.0,1.0,1.0,1.0,0.25,0.83333,0.0,0.83333,0.0,0.37158,0.14206,1.0,1.0,1.0,1.0,0.11921,0.54915,0.0,0.30419,0.0,0.0,0.66667,0.5,0.375,0.33333,0.66667,0.54545,1.0,0.33333,0.8,1.0,0.0,0.66667,0.5,0.2976,0.6,1.0,1.0,0.0,0.18282,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.72727,0.0,1.0,1.0,0.0,0.0,0.0
0.14706,0.25,0.12671,0.0311,1.0,1.0,0.0,0.33333,1.0,0.0,0.0,0.125,0.5,0.66667,1.0,0.0,0.44444,0.625,0.61765,0.93333,0.2,0.28571,0.28571,0.33333,0.25,0.0,0.33333,1.0,0.2,0.5,0.5,0.25,0.83333,0.0,0.83333,0.0,0.42509,0.16252,1.0,0.5,1.0,0.75,0.15648,0.0,0.0,0.11722,0.0,0.0,0.33333,0.0,0.25,0.33333,0.33333,0.18182,1.0,0.33333,0.8,0.33333,0.78505,0.33333,0.25,0.19746,0.6,1.0,1.0,0.0,0.0,0.21014,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.63636,0.0,0.5,0.8,0.0,0.0,0.0
0.23529,0.75,0.26027,0.05343,1.0,1.0,0.33333,0.33333,1.0,0.5,0.0,0.75,0.5,0.66667,1.0,0.85714,0.55556,0.5,0.13971,0.3,0.2,0.28571,0.64286,0.66667,0.5,0.1675,0.66667,1.0,1.0,0.75,0.75,0.25,1.0,0.14724,0.83333,0.0,0.13699,0.18838,1.0,0.5,1.0,1.0,0.18333,0.4339,0.0,0.31168,0.0,0.5,0.66667,0.5,0.5,0.33333,0.33333,0.45455,1.0,0.33333,0.6,0.83333,0.17757,0.33333,0.5,0.36742,0.6,1.0,1.0,0.0,0.41682,0.0,0.0,0.4,0.0,0.0,1.0,0.75,0.0,0.72727,0.25,0.5,0.8,0.0,0.0,0.0
